ID,Pred
A2,0.009343117209538308
A5,0.009544083651537109
A10,0.028810623193379938
A13,0.06871994301739663
A15,0.02189020942619531
A16,0.8921638793166081
A19,0.05409320938893049
A30,0.004660587291899557
A31,0.013605540313551228
A32,0.0037770005065893147
A34,0.0680774859532728
A35,0.005276017521306248
A37,0.0016996570399024694
A39,0.01431444682471095
A40,0.4385373015945474
A43,0.4162522000014771
A45,0.01850723427155552
A46,0.006020018674673473
A50,0.11320993277144062
A66,0.010206447594969468
A67,0.2350334743173005
A73,0.001231836198556798
A88,0.03010843200692206
A96,0.012587646503215807
A97,0.0035828622150516263
A99,0.07743920236339157
A105,0.003030428522632372
A114,0.026303563367502565
A118,0.004437182493721801
A125,0.005236887343017551
A126,0.7274780460178263
A131,0.0009574719875054873
A135,0.006370696083089711
A136,0.00417179855161132
A138,0.004680664171480697
A139,0.017301973336082785
A141,0.0016888109204843146
A143,0.043772402974183035
A144,0.005705691232470718
A145,0.02243138920391024
A149,0.006525895117012122
A153,0.009937154277319477
A155,0.005622377273609743
A158,0.0042126857147659165
A159,0.004157323013114381
A160,0.005825115279671363
A163,0.8704050997031785
A171,0.018789996961101844
A174,0.014751080733165833
A189,0.017778768788236168
A190,0.0031743802242594744
A193,0.0064113185261115355
A196,0.010545781942579446
A203,0.02995382371651499
A204,0.17872429815557267
A207,0.004484628812663746
A211,0.023621737109459293
A215,0.035482000835551614
A218,0.022885828519707746
A219,0.005801828854219059
A221,0.3620158374121767
A224,0.009498178276088646
A225,0.007404733241954287
A234,0.015770789863968394
A242,0.005589130449557276
A243,0.004000293495684391
A245,0.01144365111864843
A246,0.004282309359830595
A248,0.6315798740023427
A254,0.03066446276725537
A258,0.7479073390725962
A262,0.028599728509043795
A266,0.00433203883795011
A270,0.059212773996135885
A272,0.00957749267593238
A283,0.0071284816466481585
A284,0.04885303902961617
A286,0.07017907109478526
A287,0.0013543299561673242
A288,0.017901791144327106
A292,0.013460463833153672
A296,0.00930584435779086
A297,0.006855284870229101
A299,0.004565977320909981
A303,0.025844839547280004
A305,0.0017010165669742075
A309,0.0022117512677161965
A312,0.008529152006211394
A315,0.01230521041705326
A334,0.002372398588294598
A343,0.005870162340514554
A346,0.9934134450569423
A347,0.0024077600302009087
A348,0.0013968892023293366
A349,0.002829751992972051
A350,0.1694160910674249
A353,0.009668148658898715
A372,0.7914099758006927
A377,0.04228749650849489
A379,0.0026152548995824086
A380,0.017931062333049645
A381,0.003823254028929181
A382,0.0020871630449324596
A384,0.05710460983716914
A385,0.004125540252385173
A389,0.0028857081786260214
A395,0.0022011791095942796
A397,0.003443976800524792
A399,0.021019728443785024
A403,0.4506626727779522
A406,0.017558692443311055
A411,0.03181795251661665
A416,0.9864728239381552
A421,0.01197951593170529
A429,0.02291385332193283
A430,0.014011461853319853
A436,0.0041498969295593584
A441,0.004486130264311956
A444,0.023213708885383873
A445,0.0046230695595363995
A447,0.012766729579421631
A452,0.006426085297387862
A453,0.0061976193193176
A454,0.01155626258704714
A462,0.0027387935206078244
A464,0.0048498082594268955
A465,0.004691498616400806
A466,0.0501993240910065
A468,0.012407280199888772
A471,0.004696526997206329
A473,0.9417333640443657
A480,0.007882709145764614
A481,0.0038875880440983304
A482,0.006251777179057552
A484,0.014909781043744675
A488,0.004348130956647072
A490,0.08535731094359157
A492,0.010444277907620961
A496,0.001981634075506086
A497,0.06481402643153078
A500,0.031746112555992224
A501,0.01587324789307878
A503,0.02245605303595437
A508,0.0020134607151928168
A510,0.0345486456515466
A518,0.0166767994373977
A520,0.005228934495578523
A521,0.5583017559897782
A522,0.0023225253545699357
A527,0.002073850094260342
A528,0.9694576721263807
A529,0.004165696324914654
A531,0.005745893833372768
A532,0.005399158004059253
A533,0.019839594883925407
A534,0.004347184865653341
A535,0.07544861931890041
A536,0.008384128297244055
A539,0.08568890939783043
A540,0.012414104218601693
A542,0.70985519988659
A544,0.008360047591264793
A547,0.010142713141424124
A549,0.020085384052013378
A550,0.029514640353550642
A553,0.016722719624291345
A556,0.0019479481099820848
A557,0.004710468047840779
A558,0.05656691677862286
A559,0.020385912486956526
A560,0.01940358263767427
A563,0.006892037100625883
A566,0.0080259509264793
A568,0.0019517711885573348
A573,0.010831312283420106
A576,0.02301659009014595
A579,0.002945234619678476
A583,0.01767122907788573
A585,0.02215129010788672
A594,0.0049937532378956095
A599,0.009562260551422548
A600,0.020206283796287996
A602,0.004523911466365702
A609,0.014308264303573558
A614,0.006346890003605472
A620,0.001808849828972956
A621,0.03594325174548487
A622,0.012537280908141915
A625,0.019187038215317427
A629,0.011349326026119032
A630,0.008945814378867566
A635,0.012368485571245083
A636,0.00944955102684389
A637,0.016579676500553007
A640,0.01957880186752728
A642,0.04670220928567291
A643,0.0040004549200273656
A647,0.0685320153454791
A650,0.004309414852843961
A652,0.0015099781382922719
A659,0.0009041773534630033
A661,0.010535812134301431
A662,0.005133859233883213
A667,0.009240856772805468
A668,0.1732939411399997
A669,0.004310706418599135
A676,0.07688071603663872
A679,0.11696289401043629
A684,0.08998925811411936
A685,0.03448382192534684
A690,0.002044188153369607
A691,0.04936359036403336
A705,0.005206491191871034
A717,0.01235146571297488
A719,0.1439584900467073
A726,0.005210971816766829
A727,0.01568496637094681
A728,0.004110244155823835
A729,0.003040145824253567
A730,0.016143107925794216
A732,0.020943376611725524
A734,0.002372824946301121
A736,0.003926675319364735
A738,0.0025602569916830078
A752,0.060456315248068486
A764,0.04710060230231831
A769,0.014099924243113465
A772,0.019060379454180564
A774,0.04304747821412625
A777,0.020892315599126236
A781,0.10638383251522647
A793,0.03085173462952158
A795,0.0046142798940102085
A800,0.6516150449662892
A807,0.0016983064916768103
A812,0.007511306876344471
A813,0.006849734097165454
A818,0.01370929977738268
A819,0.013329254091404025
A826,0.05307254962930783
A829,0.015165298077319964
A830,0.01266826627309781
A832,0.004166270657592684
A841,0.02605967970760716
A842,0.0014716905112409687
A843,0.0034486972537559014
A844,0.2953039493805233
A850,0.00685338590834641
A853,0.03147823827997354
A855,0.006390307078532371
A862,0.008981050104772749
A863,0.0024196271552246094
A864,0.7391141573941057
A865,0.0045259356018931525
A867,0.0037191507931502265
A868,0.010280760478441078
A872,0.0324178104871795
A873,0.042925297146636274
A874,0.14655339753938115
A876,0.0019661229065966873
A879,0.5235487460137714
A881,0.015607380043685207
A883,0.030668032444254253
A884,0.003212400895494611
A892,0.01539432619345335
A893,0.00813273323109509
A894,0.08272329696961521
A896,0.01409024522216821
A897,0.024366309723734197
A899,0.09046930820848342
