ID,Pred
A2,0.007469841080267778
A5,0.004912710490866401
A10,0.022865588877427807
A13,0.08436011465814973
A15,0.014209337550911888
A16,0.8896476103392872
A19,0.0965703690736873
A30,0.0026869930772755596
A31,0.007242262244864226
A32,0.0020528368191188784
A34,0.24687316025636977
A35,0.005402025519122073
A37,0.0010819021941603597
A39,0.0077434722101786275
A40,0.3634461053222952
A43,0.2501199841811475
A45,0.01387414461463749
A46,0.00424437526172049
A50,0.0875965505169906
A66,0.0048187317613590476
A67,0.17728698532921286
A73,0.0006504869403688911
A88,0.016529728529214388
A96,0.00762370349346716
A97,0.002699912441909873
A99,0.040264619495923484
A105,0.0033663797350997836
A114,0.018167785385035568
A118,0.001796505455465487
A125,0.002823281163065626
A126,0.5964731721419329
A131,0.000551501874671414
A135,0.005085956425812427
A136,0.00473351817747869
A138,0.002380478900820581
A139,0.026535218726035717
A141,0.0009840688805358253
A143,0.035182422921538954
A144,0.003202571087101604
A145,0.02022237617000232
A149,0.0033590406211807984
A153,0.008123930178714003
A155,0.010398787290777324
A158,0.003287087346844936
A159,0.0034924763780286036
A160,0.002996922858179888
A163,0.8501001823112241
A171,0.01067654413087867
A174,0.006973030956462124
A189,0.009650508591971483
A190,0.002174695894665538
A193,0.003619240164464767
A196,0.013904033762323981
A203,0.021293505045668997
A204,0.19198130137600364
A207,0.003603191022465946
A211,0.014510825352776565
A215,0.02201030638015464
A218,0.017419716850521898
A219,0.0025848749139122046
A221,0.4494519735210951
A224,0.07003245303089281
A225,0.004394019766931804
A234,0.00961698006360362
A242,0.0051965993758799674
A243,0.0020231787473112242
A245,0.007890614124983803
A246,0.0047553260612097
A248,0.6492338234195818
A254,0.049459896942590016
A258,0.6179778216086713
A262,0.03183006501162415
A266,0.0028887764298196126
A270,0.024721066970385706
A272,0.0056786391832842195
A283,0.0036127556860530226
A284,0.06103455440958865
A286,0.09777387720522296
A287,0.0010626626501628216
A288,0.014306875953244284
A292,0.009778103795830384
A296,0.0072932424668490465
A297,0.019620623394251666
A299,0.003939649354376774
A303,0.020429089230214005
A305,0.0019042250443536003
A309,0.0015988427950037547
A312,0.005852516476627691
A315,0.00805954018290273
A334,0.001239709415215136
A343,0.006984577337628407
A346,0.9552092240838723
A347,0.0012991705563963158
A348,0.0016311361333530118
A349,0.001196966714754181
A350,0.10368903906410061
A353,0.0156523943511277
A372,0.2674055433310104
A377,0.029122397850660172
A379,0.007303385638075403
A380,0.026948281023968165
A381,0.0022414949661712738
A382,0.001037081354875787
A384,0.05005562849270359
A385,0.0060830774941046965
A389,0.002752947271085638
A395,0.0024762237243030664
A397,0.0022053919476219255
A399,0.023490925267505382
A403,0.5321469020285142
A406,0.012202641115083044
A411,0.055675766768625415
A416,0.9827039539373601
A421,0.008099171810837148
A429,0.013902052572563148
A430,0.013183942322508621
A436,0.005094225515088139
A441,0.0021153711095218
A444,0.020252224163988822
A445,0.003050752169415998
A447,0.010194889536553101
A452,0.004257940657317011
A453,0.00795721731030343
A454,0.006485539742880073
A462,0.0018506956211013033
A464,0.005100634589565825
A465,0.004270034003548435
A466,0.045017552225431745
A468,0.008320705290783648
A471,0.0025868221559568706
A473,0.9079086836795192
A480,0.0034909306893280696
A481,0.004496635972387469
A482,0.004934293212857202
A484,0.02093722136485527
A488,0.003502155460576958
A490,0.0644979835412067
A492,0.008741041733356044
A496,0.0015119122765724514
A497,0.09999742467713998
A500,0.032420301002528164
A501,0.01244121061448312
A503,0.018660475346986366
A508,0.0019176439568247593
A510,0.0331248092831538
A518,0.010865554669979372
A520,0.004057598916177539
A521,0.44522143136186254
A522,0.0017232821203202074
A527,0.001494649369014106
A528,0.8177833542304028
A529,0.002376728452238911
A531,0.002809733431017942
A532,0.0062263184793267595
A533,0.014910292013528946
A534,0.002839967047518924
A535,0.03630516968796421
A536,0.005289279546336041
A539,0.07087604415378322
A540,0.006579956721210629
A542,0.4663333560222796
A544,0.012499094180822873
A547,0.014143509575049992
A549,0.01164407823793999
A550,0.021247056019297002
A553,0.01390723883087949
A556,0.001259894991444189
A557,0.003490936511166124
A558,0.08500006351975319
A559,0.03311828895085158
A560,0.014955840354443778
A563,0.0062673863734106754
A566,0.0053802388662567155
A568,0.001207326392350929
A573,0.011195139666629092
A576,0.027886533650219186
A579,0.0018068173029079076
A583,0.021739549345171062
A585,0.02747690451492235
A594,0.0031298804185494297
A599,0.014524404417769737
A600,0.013022892292801201
A602,0.0022947199604620725
A609,0.009178569113515564
A614,0.004091871188006587
A620,0.0010086024069810827
A621,0.06266287732001903
A622,0.008710188488052563
A625,0.017909173947829857
A629,0.0058525936909883435
A630,0.0057997632031620535
A635,0.013265746383128506
A636,0.006018564306002612
A637,0.023507943290796415
A640,0.010263381128486501
A642,0.0511669142879785
A643,0.0018882206014360313
A647,0.07357718103981697
A650,0.002684528977704711
A652,0.0010277673385330139
A659,0.0006815422211143684
A661,0.019672717471836017
A662,0.003271325215762373
A667,0.01111508568644084
A668,0.09743595074875289
A669,0.004572168994202951
A676,0.06536885644603138
A679,0.08840900875834601
A684,0.1331249794444178
A685,0.026410937109938977
A690,0.0009378179386508356
A691,0.04292395463602645
A705,0.003464549378581084
A717,0.013550137211906422
A719,0.18256529468559252
A726,0.00494732229848241
A727,0.008629794589304615
A728,0.0035690079893024823
A729,0.001687984191225233
A730,0.007753942097446177
A732,0.028605055604400915
A734,0.0011960585994719621
A736,0.001499429980549305
A738,0.0012504684035217783
A752,0.04790679532396761
A764,0.07581551335215819
A769,0.021184795310649405
A772,0.014638360251216223
A774,0.09260668774763105
A777,0.015575436326236716
A781,0.08001786548046125
A793,0.025845527447000066
A795,0.009577045166259013
A800,0.5728524671473334
A807,0.0008359062760016472
A812,0.0053576396851939545
A813,0.005823590115749841
A818,0.007016162646539563
A819,0.018560793354024604
A826,0.04607971864988165
A829,0.008551276738122055
A830,0.01126475147488616
A832,0.0043771299838493575
A841,0.05864389949998475
A842,0.000984383139666527
A843,0.001643326895069838
A844,0.3478604221037259
A850,0.004111025308144625
A853,0.022348828831138992
A855,0.004983193741068175
A862,0.010428282777091522
A863,0.0012512809557852
A864,0.4771220533200508
A865,0.004192680928793821
A867,0.0021744307772538474
A868,0.009285808881839067
A872,0.036627628190456056
A873,0.02552151913908146
A874,0.0635477585312237
A876,0.0009880629768095743
A879,0.2336922426180802
A881,0.013464950457609787
A883,0.04513452897255975
A884,0.0013681095349596076
A892,0.00984417616238077
A893,0.003790577795569397
A894,0.08610764758139565
A896,0.009291475730541884
A897,0.02428346221050386
A899,0.08366183669781177
A900,0.001986202783118023
A907,0.04533025482111524
A911,0.024505928352354187
A915,0.00424132915460221
A917,0.0014605401710952174
A919,0.8914316447807061
A934,0.0025255245891772026
A940,0.0012898856603259577
A943,0.043150833217098616
A945,0.16178367451122572
A950,0.0011084657960880866
A954,0.014876253076673111
A963,0.008693929568637127
A966,0.005162844224702619
A972,0.00751476986897669
A977,0.005378863610789961
A978,0.01362949728283674
A979,0.005074459451764554
A980,0.0024965118800149132
A983,0.002419134081236816
A986,0.13601711307594275
A992,0.004628745808633128
A993,0.0069800046613029704
A995,0.001239346339881569
A1002,0.013934024238843969
A1003,0.012862560477454306
A1004,0.0072433285474905115
A1006,0.1540061632092673
A1009,0.001297170096517434
A1013,0.015135035644526614
A1014,0.003588667358128343
A1015,0.005523388361851451
A1023,0.8393386966410974
A1030,0.000832048422082789
A1032,0.005827662320591392
A1035,0.04859241878344374
A1036,0.02291571114188971
A1043,0.01722818689972816
A1044,0.007542160141766453
A1046,0.0222818881542888
A1051,0.019408563224449164
A1052,0.07592741239433888
A1066,0.05910243811949397
A1067,0.01119016838687351
A1068,0.18506160772892835
A1070,0.016319103394057035
A1076,0.00220477568046061
A1085,0.024598809715399263
A1086,0.004636511783310128
A1088,0.0009444113813171907
A1092,0.0779873897368536
A1096,0.001995865037480675
A1097,0.03742052983022172
A1099,0.04322987056784621
A1109,0.005246986913550587
A1110,0.011051766107143559
A1115,0.011800126691013138
A1117,0.003967852914616732
A1120,0.964099847912896
A1122,0.0007524738952500437
A1123,0.14386095968049248
A1124,0.005137475981909451
A1133,0.015325783771449941
A1140,0.00726528592955632
A1142,0.0023168245306919603
A1143,0.008535987791205787
A1146,0.015030071757539367
A1156,0.964536330902912
A1161,0.019837904605661084
A1162,0.031823572445026475
A1164,0.017312109892221223
A1166,0.0038877214613189195
A1171,0.06522047661327597
A1173,0.01407154677663857
A1177,0.0035960085912094338
A1178,0.004188243211907079
A1181,0.007006589757979836
A1186,0.21911373817097943
A1190,0.0017953077722588711
A1192,0.004268589012050588
A1193,0.018308623455884448
A1197,0.003919104269611873
A1198,0.003113339655790698
A1204,0.01557476121233112
A1207,0.008199166126339665
A1217,0.001986746323400149
A1221,0.008702506019119913
A1224,0.0009637065006416756
